pl_name,hostname,pl_letter,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_telescope,disc_instrument,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_dens,st_spectype,st_rad,st_mass,st_metratio,st_age,st_dens,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_dist,sy_gaiamag,sy_tmag,sky_coord.ra,sky_coord.dec
WTS-1 b,WTS-1,b,1,1,0,Transit,2012,3.8 m United Kingdom Infrared Telescope,WFCam Wide Field Camera,16.7,1.49,1274.44,4.01,1.61,F6 V,1.15,1.2,[Fe/H],2.55,1.1129,19h35m56.41s,293.9850284,+36d17m46.66s,36.2962939,7.55713,70.01625,56.7228,306.6626,2346.01,16.4299,16.0005,293.9850284,36.2962939
eps CrB b,eps CrB,b,1,1,0,Radial Velocity,2012,1.8 m Telescope,BOES Echelle Spectrograph,12.7,1.13,2129.461,6.7,5.71,K2 III,21.0,1.7,[Fe/H],1.74,,15h57m35.16s,239.3965057,+26d52m39.42s,26.8776171,48.78301,43.6525,46.06829,229.11758,69.8683,3.75773,3.0741,239.3965057,26.8776171
kap And b,kap And,b,1,1,0,Imaging,2012,8.2 m Subaru Telescope,HiCIAO Camera,12.3,1.1,4327.36,13.616,12.8,B9 IV,2.31,2.6,[M/H],0.03,0.32158,23h40m24.62s,355.1025974,+44d20m01.86s,44.3338511,-16.71457,109.7662,41.71774,17.29885,50.0177,4.13478,4.2242,355.1025974,44.3338511
nu Oph b,nu Oph,b,1,2,0,Radial Velocity,2012,1.88 m Telescope,HIDES Echelle Spectrograph,12.0,1.07,7057.73298,22.206,22.4,K0 III,12.24,2.61,[Fe/H],0.65,,17h59m01.58s,269.7566013,-09d46m26.88s,-9.7741342,6.97417,18.16751,13.66494,269.74928,46.2107,3.09653,2.4836,269.7566013,-9.7741342
nu Oph c,nu Oph,c,1,2,0,Radial Velocity,2012,1.88 m Telescope,HIDES Echelle Spectrograph,12.0,1.07,7838.32346,24.662,24.9,K0 III,12.24,2.61,[Fe/H],0.65,,17h59m01.58s,269.7566013,-09d46m26.88s,-9.7741342,6.97417,18.16751,13.66494,269.74928,46.2107,3.09653,2.4836,269.7566013,-9.7741342
omi CrB b,omi CrB,b,1,1,0,Radial Velocity,2012,1.88 m Telescope,HIDES Echelle Spectrograph,13.7,1.23,355.96782,1.12,0.761,K0 III,11.87,1.3,[Fe/H],7.827,,15h20m08.42s,230.0350768,+29d36m57.68s,29.6160222,57.3337,46.20945,45.92649,216.59897,84.7883,5.22055,4.6169,230.0350768,29.6160222
omi UMa b,omi UMa,b,2,1,0,Radial Velocity,2012,1.88 m Telescope,HIDES Echelle Spectrograph,13.0,1.16,1160.39151,3.651,2.9,G4 II-III,13.84,2.72,[Fe/H],,,08h30m15.59s,127.5649503,+60d43m03.74s,60.7177048,35.42633,155.97706,40.24279,112.99142,54.9149,3.14432,2.607,127.5649503,60.7177048
7 CMa b,7 CMa,b,1,2,0,Radial Velocity,2011,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,13.4,1.2,587.9855,1.85,1.34,K1 III,4.87,1.34,[Fe/H],4.3,,06h36m41.11s,99.171276,-19d15m22.25s,-19.2561808,-11.79597,228.68876,-42.32234,101.73845,19.8101,3.67853,3.0677,99.171276,-19.2561808
BD+48 738 b,BD+48 738,b,1,1,0,Radial Velocity,2011,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,13.9,1.24,289.2253,0.91,0.592,K0 III,11.0,0.74,[Fe/H],,,02h42m50.47s,40.7102869,+49d35m12.98s,49.5869395,-9.3787,140.80848,32.03021,54.57335,871.493,8.65569,7.8885,40.7102869,49.5869395
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,b,1,1,0,Imaging,2011,10 m Keck II Telescope,NIRC2 Camera,12.4,1.11,3337.1,10.5,9.62,,,0.02,,,,14h58m29.00s,224.6208333,+10d13m43.0s,10.2286111,55.65506,9.59427,25.96906,218.81934,23.1,,,224.6208333,10.2286111
CoRoT-16 b,CoRoT-16,b,1,1,0,Transit,2011,0.27 m CoRoT Telescope,CoRoT CCD Array,13.11,1.17,170.032,0.535,0.44,G5 V,1.19,1.1,[M/H],6.73,0.93,18h34m05.92s,278.5246658,-06d00m09.37s,-6.0026026,1.1011,25.61433,17.17439,278.87636,732.409,15.6507,14.7587,278.5246658,-6.0026026
CoRoT-17 b,CoRoT-17,b,1,1,0,Transit,2011,0.27 m CoRoT Telescope,CoRoT CCD Array,11.43,1.02,772.29,2.43,2.82,G2 V,1.59,1.04,[Fe/H],10.7,0.32,18h34m47.82s,278.699236,-06d36m44.24s,-6.612288,0.66631,25.15299,16.55509,279.01767,1176.12,15.4368,14.4756,278.699236,-6.612288
CoRoT-18 b,CoRoT-18,b,1,1,0,Transit,2011,0.27 m CoRoT Telescope,CoRoT CCD Array,14.68,1.31,1102.82,3.47,2.2,G9 V,1.0,0.95,[Fe/H],0.032,1.35,06h32m41.38s,98.1724172,-00d01m53.78s,-0.0316045,-4.18491,210.8191,-23.2188,98.89441,764.889,14.8009,14.2465,98.1724172,-0.0316045
CoRoT-19 b,CoRoT-19,b,1,1,0,Transit,2011,0.27 m CoRoT Telescope,CoRoT CCD Array,14.46,1.29,352.78,1.11,0.71,F9 V,1.65,1.21,[Fe/H],5.0,0.38,06h28m08.06s,97.0335983,-00d10m14.63s,-0.1707293,-5.26125,210.42057,-23.42296,97.66499,790.663,13.7831,13.1861,97.0335983,-0.1707293
CoRoT-20 b,CoRoT-20,b,1,2,0,Transit,2011,0.27 m CoRoT Telescope,CoRoT CCD Array,9.416,0.84,1366.669,4.3,8.87,G2 V,1.02,1.14,,0.1,1.51,06h30m52.90s,97.7204249,+00d13m36.82s,0.2268931,-4.4686,210.38123,-22.98779,98.39095,844.061,14.4686,13.8786,97.7204249,0.2268931
CoRoT-23 b,CoRoT-23,b,1,1,0,Transit,2011,0.27 m CoRoT Telescope,CoRoT CCD Array,11.77,1.05,889.9,2.8,3.0,G0 V,1.61,1.14,[Fe/H],7.2,0.5,18h39m07.84s,279.7826586,+04d21m27.91s,4.3577516,4.71959,35.41749,27.42413,281.00355,1060.97,15.0681,14.1956,279.7826586,4.3577516
GJ 433 b,GJ 433,b,1,3,0,Radial Velocity,2011,3.6 m ESO Telescope,HARPS Spectrograph,2.33,0.208,6.043,0.01901,2.63,M1.5 V,0.5,0.48,[Fe/H],,6.36665,11h35m26.86s,173.8619194,-32d32m37.07s,-32.5436302,27.65117,284.88498,-31.96531,188.90215,9.06456,8.89138,7.80742,173.8619194,-32.5436302
HAT-P-27 b,HAT-P-27,b,2,1,0,Transit,2011,Canon 200mm f/1.8L,2K CCD Sensor,11.43,1.02,197.05,0.62,0.76,G8,0.86,0.92,[M/H],4.4,1.99758,14h51m04.16s,222.7673221,+05d56m50.51s,5.9473626,54.544,1.68335,21.32825,218.38167,199.173,11.9562,11.4063,222.7673221,5.9473626
HAT-P-28 b,HAT-P-28,b,1,1,0,Transit,2011,Canon 200mm f/1.8L,2K CCD Sensor,13.585,1.212,198.953,0.626,0.44,G3,1.1,1.03,[Fe/H],6.1,1.24374,00h52m00.22s,13.0009159,+34d43m42.25s,34.728402,-28.1432,123.06375,26.68801,26.3229,401.319,12.8718,12.3396,13.0009159,34.728402
HAT-P-29 b,HAT-P-29,b,2,1,0,Transit,2011,Canon 200mm f/1.8L,2K CCD Sensor,13.115,1.17,279.6904,0.88,0.79,F8,1.3,1.45,[Fe/H],2.2,0.93,02h12m31.46s,33.1310921,+51d46m43.59s,51.7787754,-9.10798,135.4706,35.89413,50.23673,313.576,11.7336,11.2791,33.1310921,51.7787754
HAT-P-30 b,HAT-P-30,b,2,1,0,Transit,2011,Canon 200mm f/1.8L,2K CCD Sensor,16.141,1.44,263.7989,0.83,0.309,F7,1.31,1.55,[Fe/H],1.0,0.98,08h15m47.96s,123.9498431,+05d50m12.72s,5.8368669,21.40542,217.41185,-13.58875,124.85602,213.985,10.2998,9.93908,123.9498431,5.8368669
HAT-P-31 b,HAT-P-31,b,1,1,0,Transit,2011,Canon 200mm f/1.8L,2K CCD Sensor,12.218,1.09,721.4741,2.27,2.18,,1.39,1.31,[Fe/H],3.17,0.69,18h06m09.04s,271.5376722,+26d25m35.78s,26.4266061,21.06338,52.72026,49.85449,272.13214,344.05,11.4501,11.0269,271.5376722,26.4266061
HAT-P-32 b,HAT-P-32,b,2,1,0,Transit,2011,Canon 200mm f/1.8L,2K CCD Sensor,22.194,1.98,216.1244,0.68,0.108,,1.37,1.13,[Fe/H],2.7,0.625,02h04m10.26s,31.0427614,+46d41m16.26s,46.6878512,-14.37306,135.69851,31.79456,46.24772,289.205,11.1335,10.7696,31.0427614,46.6878512
HAT-P-33 b,HAT-P-33,b,2,1,0,Transit,2011,Canon 200mm f/1.8L,2K CCD Sensor,20.737,1.85,292.4036,0.92,0.2,F4,1.79,1.82,[Fe/H],2.3,0.45,07h32m44.22s,113.1842383,+33d50m06.08s,33.8350214,22.73004,185.30741,11.95415,109.52395,396.11,11.0238,10.7131,113.1842383,33.8350214
HAT-P-34 b,HAT-P-34,b,1,1,0,Transit,2011,Canon 200mm f/1.8L,2K CCD Sensor,13.417,1.197,1058.3739,3.33,2.5,,1.53,1.39,,1.7,0.505,20h12m46.90s,303.1954355,+18d06m17.20s,18.1047776,-8.75906,58.54106,36.97709,310.64357,249.325,10.1944,9.87463,303.1954355,18.1047776
HAT-P-35 b,HAT-P-35,b,3,1,0,Transit,2011,Canon 200mm f/1.8L,2K CCD Sensor,14.93,1.332,335.62848,1.056,0.55,,1.44,1.24,,3.5,0.59,08h13m00.17s,123.250703,+04d47m13.30s,4.7870288,20.30811,218.07385,-14.76922,124.40261,506.965,12.2802,11.8997,123.250703,4.7870288
HAT-P-36 b,HAT-P-36,b,1,1,0,Transit,2011,Canon 200mm f/1.8L,2K CCD Sensor,14.314,1.277,587.41341,1.8482,1.175,G5 V,1.04,1.03,[Fe/H],6.6,1.089,12h33m03.89s,188.2662048,+44d54m55.32s,44.9153672,71.83707,133.41389,43.4955,165.02155,294.419,12.093,11.6281,188.2662048,44.9153672
HAT-P-37 b,HAT-P-37,b,1,1,0,Transit,2011,Canon 200mm f/1.8L,2K CCD Sensor,13.204,1.178,371.528,1.169,0.89,,0.88,0.93,,3.6,1.87,18h57m11.05s,284.2960393,+51d16m08.84s,51.2691212,19.98353,81.20831,73.1149,302.13104,390.594,13.2615,12.7678,284.2960393,51.2691212
HD 100655 b,HD 100655,b,2,1,0,Radial Velocity,2011,1.8 m Telescope,BOES Echelle Spectrograph,13.5,1.21,511.7063,1.61,1.14,G9 III,10.06,2.28,[Fe/H],1.309,,11h35m03.69s,173.7653631,+20d26m29.55s,20.441541,71.31893,229.79849,16.25744,165.99751,137.178,6.17883,5.59198,173.7653631,20.441541
HD 102329 b,HD 102329,b,1,2,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,12.6,1.12,2593.4928,8.16,7.12,K0 III,9.82,3.21,[Fe/H],1.6,,11h46m46.60s,176.6941567,+03d28m27.17s,3.4742143,61.74645,266.98341,1.87407,175.58637,217.107,7.58172,6.9588,176.6941567,3.4742143
HD 106270 b,HD 106270,b,1,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,12.4,1.11,3623.24384,11.4,10.4,G5 IV,2.66,1.39,[Fe/H],4.3,,12h13m37.18s,183.4049258,-09d30m48.83s,-9.5135645,52.22842,287.59509,-7.37382,186.91613,93.808,7.39531,6.922,183.4049258,-9.5135645
HD 108863 b,HD 108863,b,1,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.3,1.18,767.24162,2.414,1.79,K0,5.74,1.59,[Fe/H],1.8,,12h30m19.83s,187.5826081,+21d56m53.16s,21.9480993,82.93966,258.98417,23.05464,177.73384,164.742,7.45422,6.86161,187.5826081,21.9480993
HD 116029 b,HD 116029,b,2,2,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.6,1.21,444.962,1.4,0.972,K0,4.89,0.83,[Fe/H],2.7,,13h20m39.53s,200.1646905,+24d38m54.50s,24.6484725,82.97723,13.88354,30.48172,188.10915,123.245,7.60909,7.01753,200.1646905,24.6484725
HD 131496 b,HD 131496,b,1,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.4,1.2,572.094,1.8,1.31,K0,4.44,1.34,[Fe/H],2.7,,14h53m23.08s,223.3461495,+18d14m06.94s,18.2352618,60.58844,21.81161,33.12189,214.44139,131.849,7.52124,6.92302,223.3461495,18.2352618
HD 132563 b,HD 132563,b,3,1,0,Radial Velocity,2011,3.58 m Telescopio Nazionale Galileo,SARG Spectrograph,13.6,1.21,473.547,1.49,1.03,F8,1.3,1.23,[Fe/H],2.31,0.79769,14h58m21.43s,224.5892892,+44d02m34.29s,44.0428571,59.44282,74.89413,56.98824,200.01297,105.155,8.85821,8.50087,224.5892892,44.0428571
HD 137388 b,HD 137388,b,1,1,0,Radial Velocity,2011,3.6 m ESO Telescope,HARPS Spectrograph,9.32,0.832,63.566,0.2,0.431,K2 IV,0.88,0.68,[Fe/H],6.45,1.71112,15h35m39.62s,233.915082,-80d12m15.90s,-80.2044169,-19.58207,309.74334,-58.14808,259.05407,40.4841,8.47996,7.9461,233.915082,-80.2044169
HD 142245 b,HD 142245,b,3,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.1,1.17,975.7381,3.07,2.39,K0,4.63,3.5,[Fe/H],2.3,,15h52m56.22s,238.2342443,+15d25m50.20s,15.4306118,46.38366,26.94357,34.75845,231.85238,97.2305,7.18949,6.5905,238.2342443,15.4306118
HD 1502 b,HD 1502,b,1,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.2,1.18,874.0325,2.75,2.09,K0,4.67,1.46,[Fe/H],2.4,,00h19m17.15s,4.8214389,+14d03m16.86s,14.054683,-48.08435,111.21656,10.97472,10.05533,190.953,8.10417,7.53199,4.8214389,14.054683
HD 152581 b,HD 152581,b,1,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.4,1.2,594.02427,1.869,1.36,K0,5.14,1.3,[Fe/H],12.0,,16h53m43.59s,253.4316451,+11d58m25.26s,11.9736828,31.49074,30.61159,34.28497,250.26824,165.76,8.12746,7.56547,253.4316451,11.9736828
HD 156279 b,HD 156279,b,1,2,0,Radial Velocity,2011,1.93 m Telescope,SOPHIE Spectrograph,12.5,1.12,2997.75753,9.432,8.43,G6,0.95,0.94,[Fe/H],4.1,1.49285,17h12m23.20s,258.0966686,+63d21m10.02s,63.3527828,35.08164,93.08627,84.04124,206.98475,36.1945,7.86569,7.3759,258.0966686,63.3527828
HD 158038 b,HD 158038,b,1,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.5,1.21,486.2799,1.53,1.09,K0,4.5,1.3,[Fe/H],2.5,,17h25m45.49s,261.4395312,+27d18m11.06s,27.3030721,29.86597,50.39671,50.38716,258.02702,94.8625,7.2068,6.6166,261.4395312,27.3030721
HD 18742 b,HD 18742,b,1,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.1,1.17,1080.622,3.4,2.64,G8/K0 IV,5.13,1.36,[Fe/H],2.3,,03h00m10.63s,45.0443115,-20d48m09.73s,-20.8027024,-60.00474,207.80483,-36.08484,35.18449,162.685,7.55464,6.98636,45.0443115,-20.8027024
HD 192310 b,HD 192310,b,1,2,0,Radial Velocity,2011,3.6 m ESO Telescope,HARPS Spectrograph,4.27,0.381,16.9,0.0532,1.19,K3V,0.86,0.8,[Fe/H],7.81,2.1457,20h15m18.83s,303.8284712,-27d02m01.52s,-27.0337556,-29.40279,15.62553,-7.04663,299.97724,8.79687,5.47661,4.9266,303.8284712,-27.0337556
HD 192310 c,HD 192310,c,1,2,0,Radial Velocity,2011,3.6 m ESO Telescope,HARPS Spectrograph,5.25,0.469,24.0,0.076,0.911,K3V,0.81,0.8,[Fe/H],7.81,2.1457,20h15m18.83s,303.8284712,-27d02m01.52s,-27.0337556,-29.40279,15.62553,-7.04663,299.97724,8.79687,5.47661,4.9266,303.8284712,-27.0337556
HD 204941 b,HD 204941,b,2,1,0,Radial Velocity,2011,3.6 m ESO Telescope,HARPS Spectrograph,10.1,0.903,73.1009,0.23,0.39,K1/2V,0.78,0.58,[Fe/H],6.67,2.35641,21h32m23.20s,323.0966714,-20d57m28.65s,-20.957957,-44.42343,29.45803,-6.03394,318.66906,28.7165,8.19092,7.6389,323.0966714,-20.957957
HD 20794 b,HD 20794,b,1,4,0,Radial Velocity,2011,3.6 m ESO Telescope,HARPS Spectrograph,1.45,0.129,2.7,0.0085,4.87,G8 V,0.92,0.7,[Fe/H],5.76,1.70389,03h19m59.94s,49.9997666,-43d03m59.95s,-43.0666533,-56.06514,250.73443,-58.11535,27.24413,6.00278,4.06635,3.5843,49.9997666,-43.0666533
HD 20794 c,HD 20794,c,1,4,0,Radial Velocity,2011,3.6 m ESO Telescope,HARPS Spectrograph,1.35,0.121,2.4,0.0076,5.36,G8 V,0.92,0.7,[Fe/H],5.76,1.70389,03h19m59.94s,49.9997666,-43d03m59.95s,-43.0666533,-56.06514,250.73443,-58.11535,27.24413,6.00278,4.06635,3.5843,49.9997666,-43.0666533
HD 20794 d,HD 20794,d,1,4,0,Radial Velocity,2011,3.6 m ESO Telescope,HARPS Spectrograph,2.04,0.182,4.8,0.015,3.11,G8 V,0.92,0.7,[Fe/H],5.76,1.70389,03h19m59.94s,49.9997666,-43d03m59.95s,-43.0666533,-56.06514,250.73443,-58.11535,27.24413,6.00278,4.06635,3.5843,49.9997666,-43.0666533
HD 217786 b,HD 217786,b,2,2,0,Radial Velocity,2011,3.6 m ESO Telescope,HARPS Spectrograph,12.3,1.1,4402.55909,13.852,13.0,F8 V,1.27,1.14,[Fe/H],7.6,0.77578,23h03m08.11s,345.7838088,-00d25m49.29s,-0.4303594,-52.73594,74.19297,5.2092,346.74352,55.4847,7.63573,7.2369,345.7838088,-0.4303594
HD 220773 b,HD 220773,b,1,1,0,Radial Velocity,2011,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,13.6,1.21,460.8,1.45,1.01,F9,1.68,1.16,[Fe/H],4.4,0.33411,23h26m27.47s,351.6144715,+08d38m34.39s,8.6428871,-48.72579,90.03921,11.25788,355.76047,50.5103,6.94595,6.5391,351.6144715,8.6428871
HD 222155 b,HD 222155,b,1,1,0,Radial Velocity,2011,1.93 m Telescope,ELODIE Spectrograph,13.4,1.2,581.62598,1.83,1.33,G2 V,1.85,1.21,[Fe/H],8.2,0.24399,23h38m00.61s,354.5025617,+48d59m45.67s,48.9960191,-12.12835,110.73044,45.8397,20.368,50.6078,6.93563,6.4973,354.5025617,48.9960191
HD 22781 b,HD 22781,b,1,1,0,Radial Velocity,2011,1.93 m Telescope,SOPHIE Spectrograph,12.3,1.1,4338.2,13.65,12.8,K1,0.74,0.75,[Fe/H],4.8,2.83035,03h40m49.57s,55.2065581,+31d49m33.19s,31.8258855,-18.56736,160.07235,11.90423,60.29823,32.6034,8.52445,7.9707,55.2065581,31.8258855
HD 240237 b,HD 240237,b,1,1,0,Radial Velocity,2011,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,12.2,1.09,5050.3187,15.89,15.3,K2 III,71.23,8.76,[Fe/H],4.42,,23h15m42.22s,348.9259334,+58d02m35.60s,58.0432233,-2.50297,110.52101,54.9723,25.18164,933.377,7.49317,6.5438,348.9259334,58.0432233
HD 28678 b,HD 28678,b,1,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.5,1.21,490.09386,1.542,1.09,G8 IV,6.48,1.53,[Fe/H],1.8,,04h31m25.46s,67.8560643,+04d34m30.90s,4.5752495,-28.19798,190.82146,-17.10219,66.85145,189.908,8.05469,7.39949,67.8560643,4.5752495
HD 30856 b,HD 30856,b,2,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.5,1.21,491.68301,1.547,1.1,K0 III,4.4,1.17,[Fe/H],3.8,,04h50m17.88s,72.5745099,-24d22m08.14s,-24.3689282,-36.65384,224.27222,-46.40833,66.6954,131.199,7.65813,7.08498,72.5745099,-24.3689282
HD 33142 b,HD 33142,b,1,3,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.7,1.22,400.46379,1.26,0.856,K0 III,4.17,1.52,[Fe/H],2.72,,05h07m35.53s,76.8980559,-13d59m10.81s,-13.9863374,-29.22647,214.33741,-36.70415,74.07608,121.375,7.71274,7.14982,76.8980559,-13.9863374
HD 5891 b,HD 5891,b,1,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,12.6,1.13,2425.0429,7.63,6.66,G5,10.64,1.93,[Fe/H],1.5,,01h00m33.20s,15.1383168,+20d17m32.33s,20.2923139,-42.52809,125.83275,12.75364,21.8302,283.502,7.79825,7.1888,15.1383168,20.2923139
HD 7199 b,HD 7199,b,1,1,0,Radial Velocity,2011,3.6 m ESO Telescope,HARPS Spectrograph,11.1,0.993,85.8141,0.27,0.345,K1 IV,0.97,0.77,[Fe/H],6.79,1.33716,01h10m47.50s,17.6979344,-66d11m19.30s,-66.1886947,-50.82328,299.84187,-62.64869,326.83898,36.1531,7.83743,7.3303,17.6979344,-66.1886947
HD 7449 b,HD 7449,b,2,1,0,Radial Velocity,2011,3.6 m ESO Telescope,HARPS Spectrograph,12.6,1.12,2597.9294,8.174,7.14,F9.5 V,0.97,1.2,[M/H],2.1,1.45002,01h14m29.15s,18.621465,-05d02m52.70s,-5.0479716,-67.24673,137.91736,-11.96139,15.21629,38.662,7.34996,6.9601,18.621465,-5.0479716
HD 79498 b,HD 79498,b,2,1,0,Radial Velocity,2011,2.7 m Harlan J. Smith Telescope,Tull Coude Spectrograph,13.6,1.22,425.8922,1.34,0.93,G5,1.05,1.08,[Fe/H],2.71,1.00985,09h15m09.26s,138.7885794,+23d22m29.57s,23.3748792,41.32122,204.70286,7.09093,134.09619,48.9489,7.8859,7.4502,138.7885794,23.3748792
HD 82886 b,HD 82886,b,1,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.3,1.19,740.5439,2.33,1.73,G0,5.26,2.53,[Fe/H],7.0,,09h35m45.20s,143.9383526,+34d46m50.12s,34.7805902,47.76871,190.02773,19.33216,134.71933,127.061,7.38096,6.83069,143.9383526,34.7805902
HD 85512 b,HD 85512,b,1,1,0,Radial Velocity,2011,3.6 m ESO Telescope,HARPS Spectrograph,1.72,0.153,3.6,0.011,3.89,K5 V,0.71,0.43,[Fe/H],5.61,2.92932,09h51m07.71s,147.7821226,-43d30m17.34s,-43.5048162,8.15958,271.67876,-51.76023,172.48501,11.281,7.18726,6.4663,147.7821226,-43.5048162
HD 96063 b,HD 96063,b,1,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.7,1.22,403.6441,1.27,0.863,G6 V,4.75,1.37,[Fe/H],9.0,,11h04m44.48s,166.1853484,-02d30m47.87s,-2.5132966,50.76062,257.77864,-7.76574,168.27066,140.065,7.96991,7.42073,166.1853484,-2.5132966
HD 96127 b,HD 96127,b,1,1,0,Radial Velocity,2011,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,12.1,1.08,6661.7168,20.96,20.7,K2 III,51.1,10.94,[Fe/H],4.067,,11h05m45.96s,166.441502,+44d18m05.58s,44.30155,62.73556,166.96554,35.03396,148.17696,587.659,6.88245,6.0759,166.441502,44.30155
HD 98219 b,HD 98219,b,1,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.4,1.2,624.21812,1.964,1.43,K0 III/IV,4.6,1.41,[Fe/H],4.0,,11h17m47.41s,169.4475218,-23d58m31.76s,-23.975488,34.12242,276.91998,-26.06413,180.51717,113.704,7.79079,7.21716,169.4475218,-23.975488
HD 99706 b,HD 99706,b,1,2,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,13.7,1.22,390.9309,1.23,0.835,K0,5.52,1.46,[Fe/H],2.1,,11h28m30.28s,172.1261621,+43d57m58.33s,43.9662025,66.29729,162.26717,36.70724,152.78725,146.6,7.37747,6.79147,172.1261621,43.9662025
HIP 5158 c,HIP 5158,c,1,2,0,Radial Velocity,2011,3.6 m ESO Telescope,HARPS Spectrograph,12.2,1.09,4780.1632,15.04,14.5,,0.75,0.78,[M/H],6.0,2.56445,01h06m02.28s,16.5094891,-22d27m13.01s,-22.4536134,-84.27097,159.04576,-27.05769,5.73781,51.6026,9.80235,9.1605,16.5094891,-22.4536134
HIP 57274 b,HIP 57274,b,1,3,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,2.4,0.214,6.3566,0.02,2.53,K4 V,0.78,0.29,[Fe/H],7.87,1.96681,11h44m40.93s,176.1705487,+30d57m27.53s,30.9576484,74.93234,194.2528,26.69077,163.27157,25.8618,8.57069,7.9003,176.1705487,30.9576484
HIP 57274 c,HIP 57274,c,1,3,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,14.2,1.27,130.0,0.40902,0.249,K4 V,0.68,0.73,[Fe/H],7.87,1.96681,11h44m40.93s,176.1705487,+30d57m27.53s,30.9576484,74.93234,194.2528,26.69077,163.27157,25.8618,8.57069,7.9003,176.1705487,30.9576484
HIP 57274 d,HIP 57274,d,1,3,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,14.2,1.27,167.4,0.5267,0.321,K4 V,0.68,0.73,[Fe/H],7.87,1.96681,11h44m40.93s,176.1705487,+30d57m27.53s,30.9576484,74.93234,194.2528,26.69077,163.27157,25.8618,8.57069,7.9003,176.1705487,30.9576484
HU Aqr AB b,HU Aqr,b,2,2,0,Eclipse Timing Variations,2011,2.4 m Lijiang Station Telescope,VersArray 1300B CCD Camera,12.8,1.14,1875.197,5.9,4.91,,,0.88,,,,21h07m58.13s,316.9921976,-05d17m41.53s,-5.2948694,-32.63809,44.76195,10.6902,317.81675,192.1980787,16.4718,16.06,316.9921976,-5.2948694
HU Aqr AB c,HU Aqr,c,2,2,0,Eclipse Timing Variations,2011,2.4 m Lijiang Station Telescope,VersArray 1300B CCD Camera,12.9,1.15,1430.235,4.5,3.66,,,0.88,,,,21h07m58.13s,316.9921976,-05d17m41.53s,-5.2948694,-32.63809,44.76195,10.6902,317.81675,192.1980787,16.4718,16.06,316.9921976,-5.2948694
KOI-13 b,KOI-13,b,3,1,0,Transit,2011,0.95 m Kepler Telescope,Kepler CCD Array,16.948,1.512,2949.4624,9.28,3.6,,1.74,1.72,[Fe/H],1.12,0.49629,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,16.80645,77.5059,68.38366,302.79652,519.096,10.3678,10.2306,286.9713876,46.8682463
KOI-55 b,KOI-55,b,1,2,0,Orbital Brightness Modulation,2011,0.95 m Kepler Telescope,Kepler CCD Array,0.759,0.068,0.44,0.0014,5.53,B,0.2,0.5,[Fe/H],,84.1,19h45m25.48s,296.3561853,+41d05m33.83s,41.0927315,8.23109,75.1612,60.65254,313.05295,1231.02,14.9062,15.016,296.3561853,41.0927315
KOI-55 c,KOI-55,c,1,2,0,Orbital Brightness Modulation,2011,0.95 m Kepler Telescope,Kepler CCD Array,0.867,0.077,0.655,0.0021,5.52,B,0.2,0.5,[Fe/H],,84.1,19h45m25.48s,296.3561853,+41d05m33.83s,41.0927315,8.23109,75.1612,60.65254,313.05295,1231.02,14.9062,15.016,296.3561853,41.0927315
